554 | Mutisia acuminata | Chinchircoma | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
555 | Myoporum acuminatum | Mioporo | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
556 | Myoporum laetum | Mioporo | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
557 | Myoporum sp. | Mioporo | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
558 | Myoschilos oblongum | Orcoipo | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
559 | Myrceugenia chrysocarpa | Luma blanca | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
560 | Myrceugenia colchaguensis | Arrayan de colchagua | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
561 | Myrceugenia correifolia | Petrillo | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
562 | Myrceugenia exsucca | Pitra | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
563 | Myrceugenia fernandeziana | Luma de Masatierra | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
564 | Myrceugenia lanceolata | Arrayancillo | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
565 | Myrceugenia leptospermoides | Macolla | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
566 | Myrceugenia obtusa | Raran | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
567 | Myrceugenia parviflora | Patagüilla | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
568 | Myrceugenia pinifolia | Chequén de hoja fina | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
569 | Myrceugenia planipes | Pitra | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
570 | Myrceugenia rufa | Arrayan de hoja roja | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
571 | Myrceugenia schulzei | Luma de Masafuera | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
572 | Myrcianthes coquimbensis | Mirciantes | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
573 | Myrica pavonis | Perú | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
574 | Myrteola nummularia | Daudapo | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
575 | Myrtus communis | Mirto | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
576 | N. Obliqua x N. Alpina (Híbrido) | N. Obliqua x N. Alpina (Híbrido) | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
577 | Nandina domestica | Nandina | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
578 | Nassella chilensis | Coirón | Nativo | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
579 | Neoporteria villosa | Qisco peludo | Nativo Conservación | Suculenta |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
580 | Neowerdermannia chilensis | Macso | Nativo Conservación | Suculenta |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
581 | Nerium oleander | Laurel de flor | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
582 | Nicotiana cordifolia | Nicotiana | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
583 | Nolana balsamiflua | Suspiro | Nativo Conservación | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
584 | Nothofagus alessandrii | Ruil | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
585 | Nothofagus alpina | Raulí | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
586 | Nothofagus antarctica | Ñirre | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
587 | Nothofagus betuloides | Coihue de magallanes | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
588 | Nothofagus dombeyi | Coihue | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
589 | Nothofagus glauca | Hualo | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
590 | Nothofagus leonii | Huala | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
591 | Nothofagus macrocarpa | Roble de Santiago | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
592 | Nothofagus nitida | Coihue de chiloé | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
593 | Nothofagus obliqua | Roble | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
594 | Nothofagus pumilio | Lenga | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
595 | Nothomyrcia fernandeziana | Luma de Masatierra | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
596 | Ochagavia carnea | Cardoncillo | Nativo | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
597 | Ochagavia elegans | Ajo dulce | Nativo Conservación | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
598 | Ochagavia litoralis | Cardoncillo de acantilados | Nativo | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
599 | Olea europaea | Olivo | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
600 | Opuntia tilcarensis | Ayrampo | Nativo | Suculenta |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
601 | Origanum vulgare | Orégano | Exótico | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
602 | Orites myrtoidea | Radal enano | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
603 | Otholobium glandulosum | Culén | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
604 | Ovidia andina | Traro voqui | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
605 | Ovidia pillopillo | Pillo-pillo | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
606 | Oxalis gigantea | Churqui | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
607 | Oxyphyllum ulicinum | Parafina | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
608 | Parastrephia lepidophylla |  Tola tola | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
609 | Parastrephia lucida | Parastrephia lucida | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
610 | Parastrephia teretiuscula | Chacha | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
611 | Parkinsonia aculeata | Parkinsonia | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
612 | Passiflora mollisima  | Fruto de la pasión | Exótico | Enredadera |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
613 | Passiflora pinnatistipula | Grandilla | Nativo Conservación | Enredadera |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
614 | Passiflora sp. | Passiflora | Exótico | Enredadera |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
615 | Paulownia imperialis | Paulonia | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
616 | Paulownia tomentosa | Paulonia | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
617 | Pelargonium hortorum | Geranio | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
618 | Pennisetum atropurpurea | Peniseto púrpura | Exótico | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
619 | Pennisetum rupeliano | Pennisetum | Exótico | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
620 | Pennisetum sp. | Peniseto | Exótico | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
621 | Peperomia berteroana | Peperomia | Nativo Conservación | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
622 | Peperomia fernandeziana | Congonilla | Nativo Conservación | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
623 | Peperomia inaequalifolia | Congona | Exótico | Suculenta |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
624 | Peperomia margaritífera | Peperomia sp.  | Nativo Conservación | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
625 | Peperomia refleta | Cola de ratón | Exótico | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
626 | Peperomia skottsbergii | Peperomia sp.  | Nativo Conservación | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
627 | Perezia atacamensis | Marancel | Nativo | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
628 | Pernettya mucronata | Chaura | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
629 | Pernettya pumila | Chaura | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
630 | Persea americana | Palto | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
631 | Persea lingue | Lingue | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
632 | Persea meyeniana | Lingue del norte | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
633 | Peumus boldus | Boldo | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
634 | Phoenix canariensis | Palma canaria | Exótico | Palmera |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
635 | Phoenix dactylifera | Palmera datilera | Exótico | Palmera |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
636 | Phoenix reclinata | Palmera | Exótico | Palmera |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
637 | Phoenix sp. | Palma | Exótico | Palmera |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
638 | Phornium tenax | Pita verde | Exótico | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
639 | Phyla nodiflora | Tiqui tiqui | Exótico | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
640 | Physalis peruviana | Uchuva | Exótico | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
641 | Phytolaca dioica | Ombu | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
642 | Picea abies | Pícea común | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
643 | Picea glauca | Abeto blanco | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
644 | Picea sitchensis | Pícea de Stika | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
645 | Pilgerodendron uviferum | Ciprés de las Guaitecas | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
646 | Pintoa chilensis | Pintoa | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
647 | Pinus canariensis | Pino canario | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
648 | Pinus cembroides | Pino piñonero | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
649 | Pinus contorta | Pino contorta | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
650 | Pinus halepensis | Pino de Alepo | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
651 | Pinus jeffreyi | Pino de Jeffrey | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
652 | Pinus maximartinezii | Maxipiñón | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
653 | Pinus monticola | Pino blanco occidental | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
654 | Pinus muricata | Pino muricata | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
655 | Pinus nigra | Pino salgareño | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
656 | Pinus pinaster | Pino marítimo | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
657 | Pinus pinea | Pino piñonero | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
658 | Pinus ponderosa | Pino ponderosa | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
659 | Pinus radiata | Pino insigne | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
660 | Pinus sp. | Pino | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
661 | Pinus sylvestris | Pino silvestre | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
662 | Pinus taeda | Pino taeda | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
663 | Piperonia refleta L. | Congona | Exótico | Suculenta |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
664 | Pirus sp. | Perales | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
665 | Pitavia punctata | Pitao | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
666 | Pittosporum crassifolium | Karo | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
667 | Pittosporum sp. | Pitosp.oro | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
668 | Pittosporum tenuifolium / Pittosporum nigricans | Pitosporo de hojas tenues | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
669 | Pittosporum tobira | Azahar de la China | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
670 | Pittosporum undulatum | Pittosp.orum dulce | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
671 | Platanus occidentalis | Plátano occidental | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
672 | Platanus orientalis | Plátano oriental | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
673 | Platycerium bifurcatum | Cuerno de alce | Exótico | Helecho |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
674 | Plumeria glabra | Flor de mayo / Frangipani | Exótico | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
675 | Podanthus mitiqui | Mitique | Nativo | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
676 | Podocarpus nubigenus | Mañío de hojas punzantes | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
677 | Podocarpus saligna | Mañío de hojas largas | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
678 | Podocarpus sp. | Mañío | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
679 | Polygonum sanguinaria | Sanguinaria | Nativo | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
680 | Polylepis rugulosa | Queñoa | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
681 | Polylepis tarapacana | Queñoa de altura | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
682 | Polypodium feuillei | Hierba del lagarto | Nativo | Helecho |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
683 | Polypodium lanceolatum | Helecho | Exótico | Helecho |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
684 | Populus alba | Álamo blanco | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
685 | Populus deltoides | Álamo americano | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
686 | Populus nigra | Álamo negro | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
687 | Populus sp. | Álamo | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
688 | Populus tremula | Alamo temblón | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
689 | Populus trichocarpa | Álamo balsámico de california | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
690 | Populus x canadensis | Alamo negro de canadá | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
691 | Porlieria chilensis | Guayacán | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
692 | Portulaca oleracea | Verdolaga | Exótico | Suculenta |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
693 | Pouteria lucuma | Lúcumo | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
694 | Pouteria splendens | Lúcumo chileno | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
695 | Prosopis alba | Algarrobo blanco | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
696 | Prosopis burkartii | Prosopis burkartii | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
697 | Prosopis chilensis | Algarrobo | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
698 | Prosopis sp. | Prosopis | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
699 | Prosopis strombulifera | Mastuerzo | Nativo Conservación | Arbustivo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
700 | Prosopis tamarugo | Tamarugo | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
701 | Prumnopitys andina | Lleuque | Nativo Conservación | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
702 | Prunus amygdalus | Almendro | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
703 | Prunus armeniaca | Damasco | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
704 | Prunus avium | Cerezo silvestre | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
705 | Prunus cerasifera | Ciruelo de flor | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
706 | Prunus cerasus | Cerezo | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
707 | Prunus domestica | Ciruelo | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
708 | Prunus dulcis | Almendro | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
709 | Prunus ilicifolia | Cerezo Catalina | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
710 | Prunus persica | Durazno | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
711 | Prunus serrulata | Cerezo japonés | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
712 | Prunus sp. | Cerezo | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
713 | Pseudotsuga menziesii | Pino oregón | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
714 | Psidium guajava | Guayabo | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
715 | Psoralea glandulosa | Culén | Nativo | Herbáceo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
716 | Pteris chilensis | Pesebre | Nativo Conservación | Helecho |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
717 | Pteris semiadnata | Pesebre | Nativo Conservación | Helecho |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
718 | Punica granatum | Granado de flor | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
719 | Puya berteroniana | Puya | Nativo | Suculenta |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
720 | Puya boliviensis | Chagual de paposo | Nativo Conservación | Suculenta |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
721 | Puya chilensis | Chagual | Nativo Conservación | Suculenta |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
722 | Puya coerulea | Chagualillo | Nativo | Suculenta |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
723 | Puya coquimbensis  | Chagual de coquimbo | Nativo Conservación | Suculenta |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
724 | Puya venusta | Chagualillo | Nativo Conservación | Suculenta |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
725 | Pyrrhocactus taltalensis | Quisquito de Taltal | Nativo Conservación | Suculenta |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
726 | Pyrus communis | Peral común | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
727 | Pyrus pyrifolia | Pera asiática | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
728 | Pyrus sp. | Pyrus | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
729 | Quercus falcata | Roble rojo del sur | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
730 | Quercus ilex | Encino | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
731 | Quercus macrocarpa | Roble bur | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
732 | Quercus nigra | Roble de agua | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
733 | Quercus palustris | Roble de los pantanos | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
734 | Quercus polymorpha | Roble blanco | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
735 | Quercus robur | Encino | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
736 | Quercus rubra | Roble rojo del norte | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
737 | Quercus sp. | Quercus | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
738 | Quercus suber | Alcornoque | Exótico | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
739 | Quillaja saponaria | Quillay | Nativo | Arbóreo |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
